Gene	proba_m1	proba_m2	bayes_factor	scale1	scale2	raw_mean1	raw_mean2	non_zeros_proportion1	non_zeros_proportion2	raw_normalized_mean1	raw_normalized_mean2	comparison	group1	group2
AC093515.1	0.2	0.8	-1.386294323619892	9.314425e-06	3.0412426e-05	0.0023718537	0.013176743	0.0015812359994729214	0.009548995717028008	0.02735769	0.058106832	1 vs Rest	1	Rest
LINC01568	0.1998	0.8002	-1.3875447926555085	6.5879567e-06	2.6443338e-05	0.002371854	0.011764362	0.0022400843325866386	0.00826133510559702	0.034135	0.063469216	1 vs Rest	1	Rest
ADCY4	0.1996	0.8004	-1.3887962012257686	2.3392902e-06	5.47618e-06	0.00092238776	0.0058890553	0.0009223876663592041	0.004098360655737701	0.014733762	0.022749936	1 vs Rest	1	Rest
CA4	0.1994	0.8006	-1.3900485513709173	4.788711e-06	1.6999466e-05	0.0018447755	0.007970495	0.001449466332850178	0.005482941958351665	0.017876588	0.038677864	1 vs Rest	1	Rest
SLC9A3R2	0.1992	0.8008	-1.3913018451372237	2.6765363e-06	1.0247098e-05	0.0015812361	0.02390763	0.001449466332850178	0.01723803721754483	0.015921516	0.099718004	1 vs Rest	1	Rest
AC239860.4	0.1992	0.8008	-1.3913018451372237	3.0523681e-06	4.6029138e-05	0.00026353935	0.0053906264	0.0002635393332454869	0.0022660980652784	0.0032039639	0.038087048	1 vs Rest	1	Rest
IQGAP2	0.1992	0.8008	-1.3913018451372237	6.946107e-05	0.00033666892	0.02292792	0.6166988	0.02029252865990249	0.23905257716705106	0.30576757	3.191866	1 vs Rest	1	Rest
GABRG3-AS1	0.199	0.8009999999999999	-1.3925560845770062	1.5759088e-05	0.00012394227	0.004611937	0.22511895	0.004480168665173277	0.10433743169401336	0.05424599	1.087008	1 vs Rest	1	Rest
LRRTM4	0.199	0.8009999999999999	-1.3925560845770062	0.00020089345	0.0014989076	0.077085495	3.642277	0.06179997364606747	0.335936346181704	0.95733076	13.591207	1 vs Rest	1	Rest
MBP	0.199	0.8009999999999999	-1.3925560845770062	9.033574e-06	4.5845885e-05	0.003953089	0.046246707	0.0036895506654368165	0.023491729434353587	0.041997015	0.17417465	1 vs Rest	1	Rest
SUSD4	0.1988	0.8012	-1.3938112717486582	1.8061863e-05	6.221098e-05	0.00672025	0.09781908	0.006193174331268942	0.06060773888643921	0.08462358	0.381866	1 vs Rest	1	Rest
NDE1	0.1988	0.8012	-1.3938112717486582	4.6711e-05	0.00011117251	0.039794467	0.24220079	0.03452365265515886	0.14163805198639753	0.4769972	1.087157	1 vs Rest	1	Rest
DOCK6	0.1986	0.8014	-1.3950674087166692	1.05135805e-05	3.5295696e-05	0.0050072456	0.034795754	0.004743707998418764	0.022596366858662887	0.06886665	0.15952867	1 vs Rest	1	Rest
SLCO1C1	0.1984	0.8016	-1.3963244975516533	2.47965e-06	2.4204555e-05	0.00079061807	0.049412653	0.0006588483331137172	0.023925564909172792	0.007757349	0.1799533	1 vs Rest	1	Rest
H4C8	0.1982	0.8018000000000001	-1.3975825403303717	1.3800468e-05	4.505923e-05	0.008169715	0.048642717	0.00764264066411912	0.03598526805494495	0.09458798	0.21448116	1 vs Rest	1	Rest
AC021851.2	0.198	0.802	-1.398841539135758	5.0007628e-05	0.000116630494	0.021214923	0.07618682	0.01726182632757939	0.04381276768572551	0.28128025	0.35401708	1 vs Rest	1	Rest
RREB1	0.198	0.802	-1.398841539135758	1.3496542e-05	6.370347e-05	0.0034260105	0.096944146	0.003294241665568586	0.06657528430070764	0.041472908	0.49950385	1 vs Rest	1	Rest
NKAIN2	0.198	0.802	-1.398841539135758	0.00026925458	0.0012089787	0.1181978	2.607207	0.0776123336407971	0.33064263033472385	1.7490449	11.644474	1 vs Rest	1	Rest
CDH10	0.1978	0.8022	-1.400101496056944	5.4088276e-05	0.00017768683	0.016602987	0.20715344	0.015153511661615496	0.11786017574954816	0.22346646	1.0890526	1 vs Rest	1	Rest
AC079209.2	0.1978	0.8022	-1.400101496056944	1.4998437e-05	0.00018922234	0.0010541574	0.04105797	0.0010541573329819476	0.01672574213557747	0.016771516	0.27500218	1 vs Rest	1	Rest
PPARGC1A	0.1978	0.8022	-1.400101496056944	1.5594633e-05	5.7852685e-05	0.0027671629	0.081841946	0.002371853999209382	0.058180106335855145	0.025654295	0.39984754	1 vs Rest	1	Rest
NXPH2	0.1976	0.8024	-1.4013624131892843	2.2240485e-05	8.802496e-05	0.005534324	0.103830725	0.005270786664909738	0.06229692807562888	0.07245595	0.60449404	1 vs Rest	1	Rest
RHOJ	0.1974	0.8026	-1.4026242926343817	8.455196e-06	6.3189356e-05	0.0031624713	0.11432709	0.0030307023323230993	0.06847216068528948	0.041473642	0.534175	1 vs Rest	1	Rest
SLCO3A1	0.1974	0.8026	-1.4026242926343817	9.3276234e-05	0.0002595961	0.059955366	0.513902	0.053103175648966175	0.2138947348986215	0.73990864	2.1097841	1 vs Rest	1	Rest
LINC02853	0.1972	0.8028	-1.4038871365001129	8.216697e-06	3.3988734e-05	0.0028989322	0.009345922	0.0027671629990776124	0.00607831191847567	0.02958462	0.044371407	1 vs Rest	1	Rest
MMRN1	0.1968	0.8032	-1.406415725956504	1.8525369e-06	7.3583037e-06	0.000395309	0.010675172	0.00039530899986823034	0.006309075468911331	0.0068328204	0.0404313	1 vs Rest	1	Rest
LYN	0.1968	0.8032	-1.406415725956504	1.19129845e-05	3.7248275e-05	0.0052707847	0.04959732	0.0051390169982869945	0.028083924088024962	0.06183263	0.21142644	1 vs Rest	1	Rest
MYLIP	0.1966	0.8034	-1.4076814757945169	3.0256053e-05	7.582971e-05	0.020028988	0.12525165	0.018447753327184083	0.08736246492395977	0.21953604	0.5470023	1 vs Rest	1	Rest
FRMPD4	0.1966	0.8034	-1.4076814757945169	2.5476855e-05	9.467945e-05	0.009882726	0.08398083	0.008960337330346554	0.03591603898981423	0.12741998	0.33248684	1 vs Rest	1	Rest
TNFRSF19	0.1964	0.8036	-1.4089481985479202	5.3902466e-05	0.00023396824	0.01857953	0.3624486	0.016602977994465674	0.1983643479543424	0.20945849	2.2154908	1 vs Rest	1	Rest
AL445433.2	0.1964	0.8036	-1.4089481985479202	1.8110302e-05	9.06311e-05	0.0038213194	0.070557795	0.003557780998814073	0.03690370698567923	0.055956665	0.27998105	1 vs Rest	1	Rest
AF228730.5	0.1962	0.8038	-1.4102158963563451	2.194912e-05	9.0001144e-05	0.007774407	0.10005481	0.00724733166425089	0.07481354305126382	0.09618555	0.6952909	1 vs Rest	1	Rest
NFKBIZ	0.196	0.804	-1.4114845713658533	2.4737543e-05	5.4503613e-05	0.006983789	0.060564596	0.006456713664514429	0.039829788805204505	0.08673207	0.27411962	1 vs Rest	1	Rest
AC106845.1	0.1958	0.8042	-1.4127542257289598	2.1888204e-06	8.08449e-06	0.000395309	0.008556681	0.00039530899986823034	0.004841419288140528	0.006598643	0.03286075	1 vs Rest	1	Rest
CRYBB1	0.1958	0.8042	-1.4127542257289598	1.4688667e-06	4.2946153e-06	0.00013176967	0.005344457	0.00013176966662274345	0.002884544380446029	0.0012349548	0.020663394	1 vs Rest	1	Rest
AC008105.3	0.1956	0.8044	-1.4140248616046631	1.0264263e-05	3.039547e-05	0.0027671626	0.0150783295	0.0027671629990776124	0.011358181952443588	0.035967063	0.068054475	1 vs Rest	1	Rest
C2orf27A	0.1954	0.8046	-1.41529648115847	2.6952303e-05	5.718825e-05	0.015680607	0.07445993	0.015153511661615496	0.05650937823070033	0.20669843	0.3768693	1 vs Rest	1	Rest
SULT1C4	0.1954	0.8046	-1.41529648115847	3.033174e-05	0.00011549543	0.015417063	0.18765233	0.013967584662010805	0.12844760744352987	0.19955213	1.0270952	1 vs Rest	1	Rest
KIFC3	0.1952	0.8048	-1.416569086562423	5.636226e-05	0.00013694695	0.013704051	0.13796924	0.011595730662801423	0.09728529759269691	0.16254771	0.63114417	1 vs Rest	1	Rest
NEDD4	0.1948	0.8052	-1.4191172636417755	6.4543805e-05	0.00016357332	0.01910661	0.22860076	0.01647120832784293	0.13665355929700038	0.25872806	1.1710054	1 vs Rest	1	Rest
KCNN2	0.1948	0.8052	-1.4191172636417755	7.496763e-05	0.00017172925	0.03254707	0.27576965	0.02898932665700356	0.14770713336283944	0.37705955	1.202448	1 vs Rest	1	Rest
ATXN1	0.1948	0.8052	-1.4191172636417755	0.00012583261	0.0004323585	0.035050724	0.88130236	0.02793516932402161	0.27903466991542847	0.41143027	3.3756506	1 vs Rest	1	Rest
TAFA1	0.1946	0.8054	-1.4203928396941798	5.833909e-05	0.00030176138	0.016471215	0.4765773	0.010936882329687706	0.11680789395956115	0.20182163	1.8920611	1 vs Rest	1	Rest
AL163541.1	0.1946	0.8054	-1.4203928396941798	3.672255e-05	9.956797e-05	0.005534324	0.03671081	0.005270786664909738	0.018401085511740998	0.070870355	0.16381964	1 vs Rest	1	Rest
AC135050.7	0.1944	0.8056	-1.4216694103507943	9.558761e-06	3.2643256e-05	0.0018447755	0.0056629125	0.001449466332850178	0.0029445429035593064	0.017973978	0.026287436	1 vs Rest	1	Rest
INHBA	0.1944	0.8056	-1.4216694103507943	5.7314014e-06	2.9621813e-05	0.00013176967	0.043250978	0.00013176966662274345	0.023302503322996274	0.0017879197	0.13968572	1 vs Rest	1	Rest
FAR2	0.1942	0.8058	-1.4229469778167452	5.5971606e-05	0.00011597576	0.029648142	0.17923835	0.028066938990644354	0.1105265101167001	0.38756394	0.82629365	1 vs Rest	1	Rest
DAAM2	0.1942	0.8058	-1.4229469778167452	6.0537604e-06	2.3263352e-05	0.0015812361	0.024872283	0.0013176966662274345	0.016301137202775696	0.020071216	0.10841704	1 vs Rest	1	Rest
RBMS3-AS2	0.1936	0.8064	-1.4267856832225299	3.440072e-06	1.8023877e-05	0.0006588484	0.015484329	0.0006588483331137172	0.009156697681287384	0.008780757	0.07629921	1 vs Rest	1	Rest
CACNA1C	0.1936	0.8064	-1.4267856832225299	0.0001245245	0.00033163148	0.06469909	0.60291785	0.05323494531558892	0.2465339314721555	0.77012163	2.4841738	1 vs Rest	1	Rest
MYO1E	0.1928	0.8072	-1.4319180473842388	7.278554e-05	0.00025567313	0.024772685	0.46322232	0.02068783765977072	0.206090311622908	0.30338725	2.179556	1 vs Rest	1	Rest
CD300A	0.1928	0.8072	-1.4319180473842388	1.573188e-06	5.0913623e-06	0.00026353935	0.011708912	0.0002635393332454869	0.004767574952001117	0.0026863597	0.036806196	1 vs Rest	1	Rest
ADAMTS6	0.1926	0.8074	-1.4332036695191714	8.6044674e-05	0.0005285131	0.027803391	0.8525971	0.022664382659111873	0.2958804090971874	0.3577844	4.8247366	1 vs Rest	1	Rest
PTAFR	0.1926	0.8074	-1.4332036695191714	6.082002e-06	1.325093e-05	0.0015812361	0.012553818	0.0015812359994729214	0.008399793235858417	0.02386881	0.05695289	1 vs Rest	1	Rest
AC125613.1	0.1924	0.8076	-1.4344903086143932	2.7374423e-05	0.0002582168	0.0112004215	0.288918	0.009487415996837528	0.15133473637567849	0.13551964	2.3580136	1 vs Rest	1	Rest
AC022031.2	0.1924	0.8076	-1.4344903086143932	1.3719456e-05	3.9074792e-05	0.005007246	0.021143164	0.00421662933192779	0.016227292866636257	0.06645944	0.10964996	1 vs Rest	1	Rest
APOC2	0.1922	0.8078	-1.435777966943287	1.5833443e-06	4.6514465e-06	0.00013176967	0.006765968	0.00013176966662274345	0.002058410869886286	0.0025736263	0.026465252	1 vs Rest	1	Rest
WBP2NL	0.191	0.8089999999999999	-1.4435254490167817	6.2836596e-05	0.000115521434	0.040716846	0.15202154	0.03478719198840435	0.1062343080785952	0.49079153	0.8194361	1 vs Rest	1	Rest
KCNH5	0.1908	0.8092	-1.4448203062263885	2.1629263e-05	6.0567414e-05	0.0059296326	0.04275747	0.005402556331532481	0.02867929404814919	0.07014679	0.19292483	1 vs Rest	1	Rest
FYB2	0.1908	0.8092	-1.4448203062263885	3.3340737e-06	1.9486404e-05	0.00079061807	0.010347426	0.0007906179997364607	0.006041389750405964	0.011009966	0.052830003	1 vs Rest	1	Rest
DIRC3	0.1906	0.8094	-1.4461162011105986	4.131685e-05	0.00014254125	0.011727506	0.14372312	0.010146264329951245	0.07676118741694153	0.14862362	0.7445216	1 vs Rest	1	Rest
CXCL1	0.1906	0.8094	-1.4461162011105986	1.1344964e-06	8.790658e-06	0.00013176967	0.0043106303	0.00013176966662274345	0.003175306453994989	0.0013885107	0.028497098	1 vs Rest	1	Rest
MBNL2	0.1906	0.8094	-1.4461162011105986	0.00016372807	0.00044487877	0.067202695	0.76354444	0.0540255633153254	0.3429054054048426	0.7641338	3.97413	1 vs Rest	1	Rest
MIR4300HG	0.1904	0.8096	-1.4474131360067077	3.407121e-05	0.00012971881	0.0068520205	0.05745693	0.005402556331532481	0.023367117117118284	0.11299257	0.2215575	1 vs Rest	1	Rest
CFAP126	0.19	0.81	-1.4500101352200998	1.6492041e-06	6.7679757e-06	0.00013176967	0.007222838	0.00013176966662274345	0.0047583444099836905	0.0015649606	0.048205197	1 vs Rest	1	Rest
AL390957.1	0.19	0.81	-1.4500101352200998	2.5016603e-05	5.8100803e-05	0.009882727	0.036139075	0.009750955330083015	0.027834699453554355	0.12203327	0.17679203	1 vs Rest	1	Rest
IFI30	0.1898	0.8102	-1.4513102042483566	2.9746009e-06	1.0730997e-05	0.0	0.0079012755	0.0	0.0047583444099836905	0.0	0.031709526	1 vs Rest	1	Rest
COL23A1	0.1898	0.8102	-1.4513102042483566	1.7264496e-05	4.146089e-05	0.006193172	0.024835644	0.005666095664777968	0.018585696352089596	0.077887766	0.13061741	1 vs Rest	1	Rest
FLI1	0.1898	0.8102	-1.4513102042483566	3.5232763e-06	1.05021745e-05	0.0011859271	0.017450552	0.001185926999604691	0.006807524737852358	0.018158605	0.06164021	1 vs Rest	1	Rest
SLC7A1	0.1894	0.8106	-1.453913492980462	6.294806e-05	0.00014173056	0.046382982	0.26842096	0.03992620898669148	0.17392648796327023	0.5734129	1.2904829	1 vs Rest	1	Rest
NDNF	0.1894	0.8106	-1.453913492980462	4.8557495e-06	2.2240722e-05	0.00092238776	0.020141669	0.0009223876663592041	0.014561180032490559	0.007416165	0.090665154	1 vs Rest	1	Rest
GEM	0.1892	0.8108	-1.4552167174394437	3.0670762e-05	0.00013571352	0.007510869	0.2002408	0.005666095664777968	0.11367874021565241	0.067707114	0.8320388	1 vs Rest	1	Rest
IL7R	0.1888	0.8112	-1.4578263384868344	6.3471043e-07	1.9703689e-06	0.0	0.0029676096	0.0	0.001509193619849362	0.0	0.010714499	1 vs Rest	1	Rest
IL13RA1	0.1888	0.8112	-1.4578263384868344	3.2555618e-06	1.3296452e-05	0.00079061807	0.016689379	0.0007906179997364607	0.012470462265543472	0.009228378	0.08819853	1 vs Rest	1	Rest
S100B	0.1886	0.8114	-1.4591327398750995	3.3886681e-06	2.3516921e-05	0.0011859271	0.041584186	0.001185926999604691	0.013878119923201003	0.015482819	0.16130257	1 vs Rest	1	Rest
PDGFC	0.1884	0.8116	-1.4604402050521827	0.00016119565	0.00046770243	0.069311015	0.84854144	0.056529186981157595	0.3501929183275816	0.8394047	3.86131	1 vs Rest	1	Rest
LINC00290	0.1882	0.8118	-1.4617487364368615	8.516598e-06	2.9471454e-05	0.003030702	0.021946045	0.002898932665700356	0.0155534632993639	0.03763587	0.119821995	1 vs Rest	1	Rest
DLG2	0.1882	0.8118	-1.4617487364368615	0.00089741335	0.0017054264	0.45578626	3.6868322	0.2504941362498279	0.6085096366845806	5.448821	15.2713375	1 vs Rest	1	Rest
DNAI1	0.1878	0.8122	-1.4643690075421383	1.7507113e-05	0.000101131795	0.0043483977	0.1448997	0.004084859665305047	0.08815167626645003	0.054294605	0.8292438	1 vs Rest	1	Rest
LINC02814	0.1876	0.8124	-1.46568075213841	9.9738445e-06	2.9716892e-05	0.0017130058	0.0075228103	0.0017130056660956648	0.005607554275586922	0.021335816	0.035248876	1 vs Rest	1	Rest
CD34	0.1876	0.8124	-1.46568075213841	4.750374e-06	1.5524416e-05	0.00079061807	0.010979651	0.0007906179997364607	0.007555198641263899	0.00889408	0.040686645	1 vs Rest	1	Rest
CGNL1	0.1876	0.8124	-1.46568075213841	4.909927e-06	1.2427489e-05	0.0013176968	0.012724201	0.0013176966662274345	0.007393664155958936	0.016878812	0.05028796	1 vs Rest	1	Rest
GRM5	0.1874	0.8126	-1.4669935726936907	0.00012451808	0.00039809803	0.03360126	0.501819	0.028462247990512585	0.16671281937667046	0.44770193	2.4396017	1 vs Rest	1	Rest
VGLL3	0.1874	0.8126	-1.4669935726936907	8.304729e-06	4.315521e-05	0.0010541574	0.03644826	0.0010541573329819476	0.02640396544085272	0.012660193	0.19310257	1 vs Rest	1	Rest
ANKRD6	0.1872	0.8128	-1.4683074716650735	5.1661784e-05	0.00012630004	0.019765448	0.20513545	0.017788904994070365	0.13141061143111596	0.26490515	1.0807695	1 vs Rest	1	Rest
LINC02232	0.1872	0.8128	-1.4683074716650735	1.6017493e-05	8.745266e-05	0.0023718541	0.02751687	0.0015812359994729214	0.01388735046521843	0.022279013	0.15793957	1 vs Rest	1	Rest
KCNJ3	0.1872	0.8128	-1.4683074716650735	1.8699577e-05	8.9679124e-05	0.0054025543	0.15465327	0.0051390169982869945	0.06964443952150308	0.06414253	0.51198596	1 vs Rest	1	Rest
RHOH	0.1872	0.8128	-1.4683074716650735	5.6568415e-06	2.2227723e-05	0.00079061807	0.0049152216	0.0007906179997364607	0.003276842416186689	0.008732962	0.026341353	1 vs Rest	1	Rest
GRIN2B	0.187	0.813	-1.4696224515174126	4.048222e-05	0.00022509175	0.008960336	0.470847	0.00803794966398735	0.13137368926304635	0.123730965	1.6075312	1 vs Rest	1	Rest
TNFSF18	0.187	0.813	-1.4696224515174126	8.820938e-07	3.1757877e-06	0.00013176967	0.0013615063	0.00013176966662274345	0.0006184463151676278	0.0012269057	0.0054256846	1 vs Rest	1	Rest
IRAK3	0.1866	0.8134	-1.4722556637633886	1.2684837e-05	4.421644e-05	0.0022400843	0.032608043	0.0022400843325866386	0.02182561660020749	0.024631318	0.14514655	1 vs Rest	1	Rest
AC234782.4	0.1866	0.8134	-1.4722556637633886	4.7062316e-05	0.00011462703	0.021214917	0.14914507	0.018974831993675056	0.09480228179000827	0.25595838	0.6428525	1 vs Rest	1	Rest
MAP7	0.1864	0.8136	-1.4735739011258442	1.297393e-05	4.5214365e-05	0.0057978635	0.05156871	0.004743707998418764	0.03358532713041318	0.06825046	0.21599998	1 vs Rest	1	Rest
COBLL1	0.1864	0.8136	-1.4735739011258442	1.5607482e-05	7.149826e-05	0.003030702	0.08317059	0.0027671629990776124	0.04518350317531385	0.03336521	0.36423206	1 vs Rest	1	Rest
DMD	0.1862	0.8138	-1.4748932293069628	0.0005980612	0.001314695	0.27091876	2.4298055	0.18869416260376604	0.6066958351781611	3.410504	11.932839	1 vs Rest	1	Rest
CALB1	0.1862	0.8138	-1.4748932293069628	3.5381954e-06	2.1394811e-05	0.0009223877	0.01487046	0.0007906179997364607	0.009493612464923449	0.00822328	0.082228266	1 vs Rest	1	Rest
ANGPTL4	0.186	0.8140000000000001	-1.4762136508109118	1.3855846e-05	5.0324492e-05	0.0044801678	0.047557235	0.00421662933192779	0.025887055087876646	0.05595901	0.1815419	1 vs Rest	1	Rest
LINC02197	0.1858	0.8142	-1.4775351681498234	5.9358854e-06	4.7834714e-05	0.0017130058	0.051304806	0.001449466332850178	0.022633289026732607	0.025111329	0.2608384	1 vs Rest	1	Rest
LRRC3B	0.1858	0.8142	-1.4775351681498234	0.00020587948	0.0005952845	0.13058442	1.1674734	0.1056792726314422	0.4376338428584321	1.6932358	5.9005175	1 vs Rest	1	Rest
RFTN1	0.1856	0.8144	-1.4788577838438277	1.264638e-05	4.6645375e-05	0.003294241	0.06675775	0.003294241665568586	0.040231317382962706	0.04711849	0.26203853	1 vs Rest	1	Rest
ARID5B	0.1854	0.8146	-1.4801815004210899	7.464869e-05	0.00024203384	0.04203456	0.38941532	0.03623665832125457	0.21606852754371972	0.5047467	2.0590506	1 vs Rest	1	Rest
MAP3K5	0.1852	0.8148	-1.4815063204178434	2.1436965e-05	7.122297e-05	0.005007246	0.076873675	0.004480168665173277	0.04092822330527866	0.051262636	0.31699845	1 vs Rest	1	Rest
AC004470.2	0.1848	0.8152	-1.484159280855307	2.7488324e-05	9.08582e-05	0.010409808	0.045702055	0.009750955330083015	0.02475169841973277	0.13853121	0.22774488	1 vs Rest	1	Rest
GCH1	0.1846	0.8154	-1.4854874264091413	1.2602429e-05	5.7200312e-05	0.005929633	0.086977854	0.0051390169982869945	0.0548940333776501	0.06877793	0.34181556	1 vs Rest	1	Rest
MERTK	0.1846	0.8154	-1.4854874264091413	1.0142918e-05	4.2551772e-05	0.0061931717	0.08853066	0.005797865331400712	0.05400790134397683	0.06704268	0.36501664	1 vs Rest	1	Rest
AFAP1L2	0.1846	0.8154	-1.4854874264091413	3.207262e-06	1.11628915e-05	0.0006588484	0.01573352	0.0006588483331137172	0.010259747452369843	0.006377018	0.056959808	1 vs Rest	1	Rest
FSIP2-AS1	0.1844	0.8156	-1.4868166856087854	4.708209e-05	0.00010741993	0.01699829	0.100024976	0.013967584662010805	0.06468302318713451	0.21224509	0.53129995	1 vs Rest	1	Rest
AC073941.1	0.1842	0.8158	-1.4881470610313428	6.0465068e-06	3.0370673e-05	0.0006588484	0.009872088	0.0006588483331137172	0.005787549844926737	0.0057959864	0.04210402	1 vs Rest	1	Rest
PDZRN4	0.184	0.8160000000000001	-1.489478555262199	1.545877e-05	7.171854e-05	0.005139015	0.08784479	0.0051390169982869945	0.04602809776990868	0.06523916	0.4367629	1 vs Rest	1	Rest
UBE3D	0.1838	0.8162	-1.4908111708950553	0.00013541145	0.00022152675	0.076426655	0.3686984	0.062063512979312965	0.21354858957296893	0.9598304	1.8156848	1 vs Rest	1	Rest
PRICKLE2	0.1834	0.8166	-1.4934797767833832	1.3192217e-05	7.501043e-05	0.0023718541	0.1152709	0.0022400843325866386	0.05308484714223384	0.034379207	0.4616671	1 vs Rest	1	Rest
RCSD1	0.1828	0.8172	-1.4974911614557302	4.836084e-06	1.5671865e-05	0.0010541574	0.021585949	0.0009223876663592041	0.009521304090975728	0.012444442	0.07801259	1 vs Rest	1	Rest
PPM1H	0.1828	0.8172	-1.4974911614557302	1.4709661e-05	3.896048e-05	0.006061402	0.033918932	0.005666095664777968	0.0237732609658852	0.075698376	0.15758772	1 vs Rest	1	Rest
CIT	0.1826	0.8174	-1.4988305604387102	3.394103e-05	0.00016433457	0.019897232	0.33077762	0.017657135327447622	0.14376569192140873	0.23504072	1.4114574	1 vs Rest	1	Rest
FRAS1	0.1824	0.8176	-1.5001710992155688	3.7138554e-05	0.0001151788	0.012781661	0.12588698	0.010541573329819476	0.06753064539951163	0.1361218	0.51198226	1 vs Rest	1	Rest
CMYA5	0.1824	0.8176	-1.5001710992155688	1.845956e-05	4.553953e-05	0.0051390156	0.023750914	0.004611938331796021	0.01717342342342282	0.057757054	0.11059752	1 vs Rest	1	Rest
AL049828.1	0.1824	0.8176	-1.5001710992155688	0.00022624213	0.00051963545	0.12043803	1.0795578	0.09355646330214948	0.32279205434892333	1.4458969	3.9251437	1 vs Rest	1	Rest
CACNB4	0.182	0.8180000000000001	-1.5028556068058372	8.601529e-05	0.00021502946	0.024509149	0.26548457	0.020424298326525234	0.12623227735935336	0.29246902	1.0629619	1 vs Rest	1	Rest
AC006581.2	0.1818	0.8182	-1.5041995809683715	3.58647e-05	6.9291564e-05	0.013572282	0.05209047	0.011991039662669654	0.03790522079457037	0.17368847	0.2580123	1 vs Rest	1	Rest
MRC2	0.1816	0.8184	-1.50554470562311	3.1422507e-05	0.00014562377	0.009882725	0.21030587	0.009092106996969298	0.14011501255352618	0.11658842	1.2219045	1 vs Rest	1	Rest
FOLH1	0.1816	0.8184	-1.50554470562311	5.207818e-06	3.3512544e-05	0.00092238776	0.047954787	0.0009223876663592041	0.03349302171023888	0.012120098	0.24202928	1 vs Rest	1	Rest
AC007319.1	0.1816	0.8184	-1.50554470562311	4.5589146e-05	0.00014939507	0.007906177	0.06774	0.0063249439978916855	0.02832391818047814	0.11016314	0.29925686	1 vs Rest	1	Rest
AC009313.1	0.1814	0.8186	-1.5068909834664548	4.489367e-06	1.3327406e-05	0.0006588484	0.0038768055	0.0005270786664909738	0.002755316792202047	0.008130238	0.017315077	1 vs Rest	1	Rest
AC007432.1	0.1812	0.8188	-1.5082384172036136	1.9856689e-06	2.6814258e-05	0.00013176967	0.018249221	0.00013176966662274345	0.013107369664745896	0.0010635164	0.099358454	1 vs Rest	1	Rest
PTPRR	0.1812	0.8188	-1.5082384172036136	9.220462e-06	3.379525e-05	0.0030307018	0.027854031	0.0030307023323230993	0.02093948456653422	0.0426701	0.14542103	1 vs Rest	1	Rest
LINC01505	0.1808	0.8192	-1.5109367632244655	0.00011267022	0.0002566069	0.037554372	0.16738005	0.03136118065621294	0.06759064392262493	0.47672778	0.7396905	1 vs Rest	1	Rest
FOXF2	0.1808	0.8192	-1.5109367632244655	1.4428657e-06	6.0275947e-06	0.0005270787	0.01481502	0.0005270786664909738	0.00399682469354601	0.0054906313	0.04074104	1 vs Rest	1	Rest
DUSP2	0.1808	0.8192	-1.5109367632244655	3.2126432e-06	1.3530576e-05	0.002635393	0.020548064	0.002635393332454869	0.015373467730024085	0.033527337	0.10059308	1 vs Rest	1	Rest
F3	0.1806	0.8194	-1.5122876809629533	8.838881e-06	6.578047e-05	0.0022400843	0.10810572	0.0022400843325866386	0.07120901639345745	0.02719329	0.51842356	1 vs Rest	1	Rest
LINC02389	0.1806	0.8194	-1.5122876809629533	1.0704686e-05	4.98906e-05	0.0027671626	0.038248215	0.002635393332454869	0.02648704031900959	0.036513872	0.18012494	1 vs Rest	1	Rest
SIX3	0.1804	0.8196	-1.513639765504924	4.5445154e-06	3.6974754e-05	0.0010541574	0.045212165	0.0009223876663592041	0.020067198345887095	0.009817235	0.19430378	1 vs Rest	1	Rest
PRDM1	0.1804	0.8196	-1.513639765504924	6.013483e-06	1.4533128e-05	0.0015812361	0.013255275	0.0015812359994729214	0.008972086840938856	0.01742248	0.05777503	1 vs Rest	1	Rest
FGF12	0.1804	0.8196	-1.513639765504924	0.000113702205	0.00048414164	0.026749225	1.0083227	0.023455000658848334	0.2447893590308665	0.3482335	3.769934	1 vs Rest	1	Rest
LIFR	0.1802	0.8198	-1.5149930196002026	9.544731e-05	0.00032026626	0.063644946	0.62874717	0.057846883647385064	0.2942604489731333	0.7667354	2.9386072	1 vs Rest	1	Rest
C5AR1	0.1802	0.8198	-1.5149930196002026	5.7035336e-06	1.719165e-05	0.0015812361	0.013130696	0.0015812359994729214	0.008496713927041395	0.02062523	0.059952147	1 vs Rest	1	Rest
PLD4	0.18	0.8200000000000001	-1.5163474460076565	1.1411058e-06	4.371599e-06	0.00026353935	0.011921286	0.0002635393332454869	0.003369147836360962	0.0026777312	0.043799985	1 vs Rest	1	Rest
ATP13A4	0.18	0.8200000000000001	-1.5163474460076565	1.6262586e-05	5.3237956e-05	0.0022400843	0.026700234	0.002108314665963895	0.020270270270270552	0.032858267	0.16372648	1 vs Rest	1	Rest
RAB27B	0.18	0.8200000000000001	-1.5163474460076565	8.42752e-06	3.4371496e-05	0.002635393	0.021992398	0.002635393332454869	0.01628729138974955	0.033879053	0.12266885	1 vs Rest	1	Rest
OGFRL1	0.18	0.8200000000000001	-1.5163474460076565	2.5863737e-05	9.068864e-05	0.016339453	0.18968265	0.01488997232837001	0.1281706911830078	0.17978078	0.79660386	1 vs Rest	1	Rest
